id,t,O_raw_a,R_raw_a,I_raw_a,survie,energie_nette,integrite,persistance,repertoire,codification,densite_transmission,fidelite,demande_env
1,32,0.5986502775262066,0.6045571839903814,0.5730593165555442,0.8920996050710506,0.3995859233247932,0.8279456185823696,0.6929374361318996,0.6290710232539618,0.4034675251523807,0.6429704950869868,0.847635776935622,0.3059792364576328
1,33,0.4942289071044099,0.5348399652394182,0.6717542255795962,0.878655946502629,0.42322024348958714,0.8453037157791919,0.9063767470123454,0.4125383842146592,0.6544941226371742,0.5430686247802736,0.8505470159166627,0.8785194676598618
1,34,0.6822544912103189,0.8143944089325326,0.7502357052096028,0.8493947812369916,0.4965315112613219,0.7661769476390439,0.6357060345624215,0.47493174293203827,0.44978370018401886,0.40813439380393435,0.9060209907498881,0.4577656141438437
1,35,0.47791563500289774,0.6633919022318011,0.6074094780419775,0.8172571664067115,0.5234214732536521,0.9101790734303024,0.8311293444355253,0.542386992573245,0.4394527305137005,0.5542255287809152,1.0,0.8461528238133049
1,36,0.6208863595004755,0.39748574133423925,0.7628615545571291,0.9411585291980957,0.6550500492814078,0.7141964035898362,0.8342160651261152,0.46269633107246794,0.35673161309759704,0.3284410689019007,0.8392415967178768,0.7028546135672867
1,37,0.40403298761202244,0.6186454314769427,0.4619898541785108,0.9036658983594202,0.4001645959261209,0.6974937583853126,0.6557129406633604,0.7411018364029989,0.5635398598390191,0.5162839558664785,0.7491036374292501,0.509212116120671
1,38,0.4671813951101569,0.5338213535231612,0.42966175606448453,0.8355019550129473,0.5984322398476584,0.8157116272991981,0.745518646334822,0.5736462427457377,0.8093787378864717,0.4950155014033309,0.7974425687808006,0.6185927374146438
1,39,0.6196861235869123,0.6852433334796224,0.5944452301103381,0.8352460613968192,0.4786011155774491,0.8732968811828509,0.830271729850283,0.6102316679074726,0.33987006286185906,0.46878247140911905,0.6230924095110882,0.8372636913913402
2,0,0.673846657999541,0.5207479261567299,0.6384065448939307,0.8832107650354936,0.4950536290347567,0.9178749384020508,0.669669780721001,0.5994321903001119,0.5036329185009137,0.48071937328416037,0.7305286868910942,0.7211788906230469
2,1,0.6171368281189971,0.58852635585331,0.5967305251905907,0.9834510762644697,0.5674819492166604,0.7678781015991742,0.683713571191811,0.6760210786227987,0.7118330833123143,0.21772264317535417,0.7590717561886896,0.8168825960944968
2,2,0.5884351717611759,0.6504987278980456,0.3932557899960123,0.8870204324318198,0.38772779784377015,0.8755076583401907,0.6534655268841084,0.527153233805556,0.48805379131314275,0.4176912638388558,0.7475911602065408,1.095288116903097
2,3,0.5698896304410711,0.6865755194170121,0.5910879960487211,0.8248428523440947,0.538240974618405,0.7973044071349505,0.6188194615445706,0.305475207806623,0.5678557694374601,0.5139267351711672,0.8152354872033722,0.3871516776577897
2,4,0.45214780096325724,0.47997035929442233,0.46955304994951463,0.8877128467957028,0.5166452208213056,0.7879160890041427,0.6480577963947194,0.5599531927628962,0.34064097077796807,0.52397845879961,0.7177580067617799,1.0234425149937247
2,5,0.5280155791605291,0.5665498764159052,0.6669672548830038,0.8863638215126165,0.5492451264008149,0.8618561956240671,0.6020847786590194,0.40229646593122564,0.5642460645811473,0.3458487288611063,0.9121030667324472,0.7208711875046425
2,6,0.5539361229040212,0.5525054688839044,0.6366598246096848,0.7651556678529214,0.5289168643907818,0.8456626014889395,0.702726677460738,0.42070749773753646,0.47192836024931767,0.6898561761297051,0.8000207064918198,0.5202431903353744
2,7,0.7057122226218916,0.5346670767426288,0.5060120213672644,0.8972852566741094,0.7455300139910894,0.6896525490111026,0.6384021415153086,0.587954602813264,0.6478594993519795,0.3700737727678249,0.7990699678861386,0.43393727485220196
2,8,0.6343618289568461,0.7765454240281097,0.5486133082663306,0.8884532734895662,0.4362260015748684,0.9033578244808127,0.7187028729432597,0.6857424607150453,0.6781079077347126,0.6454185800790105,0.7672105283487083,0.6621759218445933
2,9,0.4236959844637266,0.6404981710960955,0.49407864781110483,0.934810318240671,0.4469003044998182,0.8966063947903217,0.5755283483037098,0.5031907365104092,0.8884345463027921,0.5640791542807527,0.8155190683858979,0.8843300223848918
2,10,0.6324083969394795,0.47391160456649545,0.5937320902726828,0.9924478047472673,0.43768594735752353,0.756210610894333,0.7264704185771566,0.5463249518898445,0.5869449759820363,0.4030659035234295,0.8825098264667635,0.6744901759244931
2,11,0.5614917719583683,0.6917861947054775,0.6955142320501237,0.9563282514773879,0.4444522880839745,0.8277062473406187,0.7666823169287139,0.7553322416952857,0.548869447487325,0.7662966338914268,0.71328697842891,1.0022309860494696
2,12,0.5323077999694041,0.8122156197012633,0.5014273953664456,0.8865555654722584,0.4362612872693482,0.8345821130397918,0.5405011485942836,0.5361129769232852,0.5291576452366004,0.320954475236528,0.7341883510924744,0.40976486198968815
2,13,0.6611676288840868,0.7032465260551146,0.6504046515517844,0.8446737045629165,0.6189016531107552,0.8182471636076736,0.7299245255878057,0.8902524671270593,0.44702505607839677,0.6378731260415003,0.7696273971223335,0.697582210430789
2,14,0.7030999522495951,0.4480630034045986,0.5469742381627559,1.0,0.6420504247989856,0.7614786392308206,0.7982135193978633,0.5848264468447316,0.5507725765192537,0.6500873477064467,0.6654129076526786,0.44952131111737614
2,15,0.6931280119116199,0.5515765927133749,0.5207127167737655,0.9029609217007244,0.4429253706250524,0.7529863642443364,0.6032287185047035,0.23588558612662736,0.4556897884791456,0.3994069686385033,0.7180742140278502,0.7727263765249935
2,16,0.5160782476777361,0.7266911149186622,0.5892969640045442,0.9006964645956473,0.41676444268957713,0.7982112150305989,0.8338057909470162,0.6130012431656798,0.5252691464404421,0.7088697950096493,0.7523779126455341,0.8773774780194601
2,17,0.5690787624148785,0.5292330534381219,0.49647576775806257,0.8987937456444999,0.5471415556386404,0.8820910313481556,0.7335215207492836,0.5571737577324166,0.6976396303411939,0.4624930228101571,0.8874389180712728,0.6158476412637893
2,18,0.6331263431403564,0.6443819428146228,0.5446350694652817,0.9099042380383928,0.4447776955719029,0.8380520108216103,0.6435990515393273,0.6934629131124118,0.34901861520805383,0.5433040443919785,0.8262561329001925,0.17915722867457307
2,19,0.6975545127122359,0.6774634053429337,0.48021221074111514,0.8927819794038029,0.5632931817755511,0.7740569967539727,0.6955384737873834,0.6009772026904937,0.6709817841693568,0.5390482758156832,0.8193589911367545,0.7397896293592988
2,20,0.552082576215471,0.5073069528421916,0.7964725132916389,0.8713168996559882,0.52029230208513,0.8540189097453842,0.7446661530017378,0.47923160240243395,0.6975672601009798,0.4798536887794178,0.8850897962167973,0.7873477103467019
2,21,0.5814341023336183,0.59404746439382,0.6035263551971728,0.8726570529379805,0.34842558850027683,0.6006020165558947,0.7060804313129929,0.31635526455659513,0.4822897209513382,0.6216212409739673,0.7862628211600604,0.7808589509923395
2,22,0.4893665025993972,0.2758732659930927,0.5300274492007414,0.8983623364892,0.6547505201330062,0.8804135990260473,0.7431004793957094,0.46864651140709623,0.1817217651487108,0.6190233080828319,0.839046484992889,0.9471564383644308
2,23,0.4803793375919329,0.49756123586657097,0.6213979910734222,0.8728287614433118,0.6795877673095522,0.678220035485533,0.6263461125536507,0.37242193186860495,0.40882670193583515,0.2377202040142729,0.7896778247067504,0.4857892640701902
2,24,0.6812525822394198,0.574743184860684,0.588767195030917,0.8643577108661418,0.4387211309515614,0.7746291341017808,0.7135488659228862,0.4129214825292916,0.6945491819841664,0.6956510364317229,0.8265362349399629,0.8360432210900899
2,25,0.7356240028570823,0.47522168180351504,0.5779030400466777,0.9053215113845948,0.4612298440064016,0.72162310737617,0.5869028402476015,0.5882867606630915,0.4965697906551677,0.2506262017946489,0.7417241342388419,0.9385015024955949
2,26,0.5927989878419666,0.7632411303931635,0.6614166700043425,0.8872511391289573,0.5285865390724905,0.7093722966995366,0.691101915092104,0.750485675652711,0.3501046651557634,0.6548819306512486,0.5561182841723571,0.3442824831986966
2,27,0.7003532897892024,0.45698586220393667,0.6757507710047305,0.9751996494291344,0.5334456789987025,0.8812578751164964,0.6276873886828168,0.5592007294734471,0.4242837618157674,0.6690057705241375,0.7865720837813697,0.7639303651837954
2,28,0.6361636025047634,0.5559955513303017,0.5469498852389473,0.7674515095803494,0.5658544272672831,0.7672609159081677,0.6411576045928187,0.32061754069472237,0.6260930039756829,0.3363550354677203,0.9422748136099941,0.5991640337984656
2,29,0.5354880245394875,0.6130740577286091,0.542418175935532,0.9545753425961231,0.7010204538766349,0.8242552717211502,0.7988874540168349,0.5666904002330211,0.5820100352302069,0.4383778568068123,0.8926215402241593,0.6836954653796707
2,30,0.6361395605508414,0.7441273289066115,0.5724948302848356,0.9623042596248814,0.4823052772505951,0.7967155594784572,0.7873048096475415,0.6794947229968477,0.4641601851245459,0.3341442997271097,0.8965397484591171,0.7695352967076672
2,31,0.7538036566465969,0.45641378488205603,0.36980788352644145,0.7963304883795925,0.4201702755461546,0.8333928579056186,0.7487310496725741,0.4085325643520927,0.44497633822779686,0.4677618454566897,0.9236130721806218,0.6025542871772895
2,32,0.5964173960890048,0.716316375215496,0.4484808937801448,0.8828656202959826,0.3620680771985473,0.8053775323742179,0.6126149788261936,0.47989742499906235,0.4412362776434267,0.4537948573721388,0.8088657590961438,0.5648583841676775
2,33,0.7564643655814006,0.6010233061019586,0.7366874267444524,0.8814279567002105,0.42690699600580806,0.7101905443068002,0.6746873240244158,0.5022032292093795,0.3616384723252246,0.6169490798404009,0.8197315707405596,0.7068304834976049
2,34,0.3380254895910255,0.5018491348952049,0.7644967713501284,0.829624415264109,0.4966873027126203,0.8697386773612998,0.7970478159983346,0.382265253037664,0.7423063534204163,0.6965463119179413,0.738234810456565,0.48255081222743945
2,35,0.6821902504375223,0.6462103474263271,0.5750963960443621,0.8611091656204563,0.6794557863517787,0.7654370391787082,0.7113373530911923,0.5972420650765788,0.45165192961829903,0.7093525716184934,0.7683927143972951,0.48283497422296284
2,36,0.608704706823817,0.619905969557347,0.6576556963055766,0.8444712077267086,0.44823887009638286,0.6910392670938175,0.8855463631985355,0.48185777770883276,0.6825737781238245,0.4156747960132547,0.8615771149771142,0.8358746565913007
2,37,0.5700992649534132,0.5399783122841205,0.6311250154543536,0.9876135221711811,0.5223787951638899,0.7700319387323862,0.7314654271515497,0.5629298665860542,0.7281974077883677,0.46861671893832085,0.9203884437168817,0.4702411929682687
2,38,0.6091760776535502,0.6069802084990019,0.9078880808455237,0.9467839196573731,0.4983577103927248,0.9050531853444018,0.7153639293192025,0.36687617332968503,0.6497466347221941,0.24748427116685745,0.7860553724319,0.8332625001818423
2,39,0.4012431085399107,0.5614686403138239,0.7119574911434576,0.963577754749708,0.6188393273448084,0.8595155219479446,0.6752706828637999,0.43438125495148844,0.43525695309229273,0.37911949002557166,0.7549810735148589,0.7925182585707902
3,0,0.5780328112162488,0.6113517345251248,0.5872082408519234,0.9360836032021618,0.7526932425873623,0.7755943505914499,0.7106832723825826,0.6083572036741657,0.5605595135504914,0.6447277449646186,0.8000527958856598,0.3548386542418806
3,1,0.6357112571511746,0.6662130674521046,0.5044459559399574,0.8435474114391386,0.4469131227079679,0.77555196069771,0.6878024130895565,0.4440750271862349,0.49637065904136257,0.7423374235322348,0.8601206748929116,0.564487069532869
3,2,0.7477894044741515,0.7586016816145352,0.4393553679742427,0.8737739866860114,0.45105605574817775,0.7774855464147833,0.7566486941350872,0.7590445776850108,0.36444472089048074,0.31484766921801166,0.6556145183866459,0.9388218806094745
3,3,0.5481729781726352,0.47621845011731506,0.6203463635867222,0.9244687280613959,0.6044160877069072,0.9453723588492589,0.7765361853435667,0.44005457215780963,0.5486538922582405,0.41113036112706586,0.5703819046862763,0.5037668937720636
3,4,0.5191506397106812,0.8133033374656267,0.5243649254715697,0.8388936095554027,0.5681891489626312,0.8267354816562088,0.637120843159364,0.5337027088627829,0.32314403132602965,0.49603913645616093,0.7449463150508417,0.6071191475381225
3,5,0.5498242956415463,0.4047912200477498,0.4577746290402326,0.9356499215086195,0.6846707325736033,0.8301029153033749,0.5935013637153777,0.6398886247809634,0.6781519082692345,0.542024173822941,0.6779287574085842,0.7924121786503793
3,6,0.6915402117702074,0.5848214904964416,0.5353427115757473,0.8879837300920933,0.5583928185325964,0.872119841782229,0.5531035701517362,0.28724514006004526,0.43030740540524104,0.3785594720117531,0.749185980235269,0.856678101856519
3,7,0.6328751109659684,0.6588317206484576,0.4918451996385605,0.8812589596225201,0.46407079092129405,0.816715241131856,0.7406393061530034,0.2358786782028836,0.5301739483809259,0.5636091566696134,0.7852219681182528,0.6496922227911008
3,8,0.5470239796232961,0.6280991867735033,0.7687141635072565,0.9355479984101746,0.559065483069231,0.7818670497925508,0.6117306715060901,0.2711515528144858,0.5424931807319213,0.4289240979393626,0.7546751590976987,0.5804979610616716
3,9,0.6513267433113356,0.5377300480179406,0.688163975694945,0.922213165574302,0.6108703580582908,0.7862555105640515,0.5277687525638013,0.6893876155140773,0.4611642539443884,0.49783215936825814,0.9452467534470745,0.9844739723397016
3,10,0.609707754934804,0.5791877749642724,0.5992027358683383,0.881951691709046,0.5820482181197364,0.7949879118410156,0.7310862883624771,0.41722127811613297,0.5880040702212912,0.581942637200555,0.8326744764602321,1.0477799327595156
3,11,0.6968644990532888,0.5506999065341167,0.7479944138890026,0.9579664901682124,0.5507274031107298,0.7973944434443111,0.8994399613946232,0.8837298928502378,0.42876445150662135,0.5009633404716407,0.8300474359610829,0.8957716101563591
3,12,0.5297946906122647,0.5410635243055788,0.6077368307647618,0.8459468336200051,0.6066674689589154,0.8509340680545886,0.6995143270768085,0.4153628602013917,0.6306945946185867,0.4345421164210147,0.8622207144043402,0.7170636285130048
3,13,0.5672337853402232,0.6849602097021025,0.5138715798671736,0.9307967803472132,0.6169295590445673,0.803636212006511,0.7670792619561313,0.5276826954795556,0.2981030479629877,0.48355852941112537,0.6861166882219232,0.5383468556718147
3,14,0.5607891846867842,0.6357015485965047,0.7523124077269657,0.9296550628984193,0.6382158991037528,0.8512848054050905,0.7065463486838052,0.7313164928851813,0.5189569369319618,0.4867455561191997,0.9039111787420269,0.5339111186886869
3,15,0.4536485051867881,0.5307090404739345,0.6538910043684658,0.8845226780343005,0.5648709887589642,0.7943498393923993,0.6920888277447086,0.8009139332238684,0.7908393498587427,0.44449834551768086,0.792423571346454,0.8045028210531515
3,16,0.6296120277064576,0.6899599875433251,0.4962753845673543,0.916306651112106,0.4832881919683146,0.8055044633221264,0.7735261186390214,0.8092255364954597,0.3499503013091638,0.46118059059993466,0.8670480617241213,0.7836796441777367
3,17,0.626105527217989,0.6307299520876609,0.5809661321916392,0.8374443211807349,0.5146713686433323,0.6601259520827525,0.6767780364649079,0.6812549345889714,0.3983382544212723,0.7397970755757075,0.6928142766959845,0.9803197185892858
3,18,0.600511345664246,0.681286211883896,0.5124381746615243,0.9462013509603451,0.6206508966508357,0.8641429372291738,0.7213913851257522,0.6536093788717193,0.5770861774488373,0.5841379171911858,0.6446241233983936,0.8300900185072277
3,19,0.5765412866624853,0.6629628841923612,0.4617200269035664,0.8907548931778506,0.4183064329012764,0.8242541933128595,0.7257358244956811,0.5888790423801775,0.5269372672909397,0.45567795229562597,0.8817889658025029,0.3993839396480363
3,20,0.4584629257949585,0.5171004989077927,0.6926177547531641,0.873863848974048,0.5368673308872901,0.8698607076901756,0.6465527637085561,0.6167541614249956,0.5525945148910338,0.6045431606766103,0.8376409526097517,0.9103895235445837
3,21,0.557935467723464,0.543981895980303,0.790941664047013,0.9524504612918445,0.46066611876726393,0.5972621235264418,0.7793633879629218,0.41732214255072,0.5733780695221495,0.4499270765365985,0.709794844564249,0.5003878745371173
3,22,0.565728548347323,0.6747293605123261,0.4601432426180858,0.8647828154728621,0.5028744822934818,0.946186229334651,0.6860032194643673,0.37727016748665393,0.5952082202842655,0.6759686956379962,0.7130336918725306,0.6232057456095297
3,23,0.519772273077838,0.6610370265433465,0.656296923669057,0.8295769351818221,0.6278451862607299,0.7902287260291379,0.6395403872405724,0.4994938313883572,0.6664549762934335,0.5554463288297141,0.912543478441477,0.7500400412503389
3,24,0.583871428833399,0.5979098406035852,0.5349357430878173,0.8221685413238048,0.5191099068019903,0.8775727971716262,0.7429207874856323,0.4744723066212607,0.5614727985392769,0.4839046783993657,0.6810588107132672,1.0991334979567928
3,25,0.6404050856814538,0.6117327383308782,0.5512874616235304,0.930300497567282,0.5046436548156149,0.7272065851012128,0.628122561456717,0.4320157926009087,0.46381135180721866,0.5671575388715416,0.9642672953255964,1.3219837112010722
3,26,0.788618590121053,0.7277664895788425,0.5407606075761131,0.8359785323751858,0.3640143859020081,0.8428941733543799,0.7022544925895302,0.6044581171185073,0.6008860551804097,0.2643685771897251,0.7099379265352131,0.8213446118272365
3,27,0.6174577812831838,0.540842861116417,0.5136009230320184,0.9877397090992183,0.5746253566027221,0.7262609105778441,0.6992704802684637,0.6432957812855766,0.7849822902342823,0.3309848796635292,0.8638391925608383,0.6633606762559224
3,28,0.6257550390722764,0.6547097381170037,0.6048521627944827,0.7959035296058139,0.5645484181141075,0.7563361727512937,0.7868716452665262,0.5132610329437771,0.48010493804261395,0.3209112490401417,0.7671381524251015,0.80690112969611
3,29,0.5925554084233833,0.5797807347566106,0.5169049883588962,0.9848228184145019,0.716325472330546,0.9339821947706751,0.7379758586303962,0.7216295121582893,0.35382060429940376,0.5214414642145561,0.8603187431082343,0.8775310851747672
3,30,0.4081228784700958,0.578231879677278,0.6270456825779839,0.910550873360131,0.46922217650469994,0.7866522319465657,0.6979978433003884,0.32874663287997424,0.6660621003930459,0.7598772499227637,0.7455885997885808,0.6358664748885616
3,31,0.5973486124550783,0.709877685198719,0.5949761890550863,0.8951643444064804,0.521915032766394,0.8152203011225806,0.7654213039360229,0.4709510811080423,0.48194282540696026,0.8346950219288949,0.7837207093927706,1.0590422711824643
3,32,0.6060230209941027,0.6825416348988029,0.576105195313359,0.8727540456595525,0.5249383683710755,0.8609047411482128,0.8112166039213851,0.39247665190957925,0.17409956809789456,0.5957076652161135,0.8040919175395722,0.7460141518382803
3,33,0.8463242112485286,0.6813509636000639,0.5092436337958401,0.9199568057176035,0.6577453279763474,0.8346977321580824,0.7446248245081489,0.22001950743904103,0.6271132515725633,0.5751266712416685,0.6997812544218528,0.7995486178182788
3,34,0.5807639035218877,0.7305478807154329,0.5423228669431667,0.8981182648787576,0.4904704467613048,0.8105293233600503,0.7008282095874704,0.48759789712359514,0.4197007721069116,0.22984133987708916,0.8740824345420126,0.8331848504108923
3,35,0.6301547342333612,0.6021003841632759,0.6755391225825755,0.9551650941008261,0.5279021525770339,0.8255472701726358,0.5950531014119872,0.4817378737425075,0.4864200076543759,0.41859893003989673,0.7486786433528415,0.7843173221228911
3,36,0.5965288230294756,0.6681952971294963,0.6500917187624381,0.905711382433102,0.5607896509716539,0.9682390909666794,0.6147909069539701,0.7270174614863196,0.5497970495853521,0.38183243721376414,0.7771400084659982,0.8677881000939224
3,37,0.48313219623804676,0.5689733243406544,0.5022444755201448,0.9075150880730939,0.5186609123156358,0.795966684207649,0.6755820236516266,0.5946217526832166,0.52857495196686,0.4068728602623326,0.7005650625391489,0.5765493626906153
3,38,0.7142822814515021,0.6324166352488442,0.6099332305429226,0.8818193893893073,0.4553566385449472,0.8140769332700478,0.6512390238272573,0.3463719763506192,0.6064177725708559,0.4747784272122816,0.543766634120469,0.5883396492107938
3,39,0.6751933032686774,0.5869856945632315,0.6751387123371789,0.8971527188139466,0.5194089992898308,0.8735458077205329,0.6850422957611643,0.7781138849501282,0.4346770444145235,0.4291864133454309,0.7808972237399832,0.47996915340566093
4,0,0.6791031947043047,0.6096995964992717,0.43305947188786276,0.915390088444603,0.6073631749859772,0.877386815307059,0.7045319939917686,0.683155054328803,0.5769658697264124,0.20310502844363187,1.0,0.7879002461240452
4,1,0.5090612545205261,0.6595157025436913,0.6543360192379934,0.8144915803671687,0.39734847005889395,0.8830921213892267,0.7423754203485384,0.5873146555202924,0.4610679983624124,0.61218653841763,0.8784604287898025,0.8557873007024228
4,2,0.7402794310936099,0.5181779316766527,0.5337376241054153,0.8325907288947144,0.5132969674146876,0.8447111155420429,0.6943600977552726,0.46602738517252523,0.6108215721331255,0.33908854613902906,0.7980739620265606,0.7915545732303771
4,3,0.4598148937207719,0.809238727568546,0.6570598668593159,0.9371632047011358,0.42998791850608264,0.7199896561088662,0.7389201315060961,0.35608411449147803,0.592305122601958,0.5358870296166725,0.7737109170791733,1.0348984866695075
4,4,0.658685709380027,0.4993982618500298,0.5236740843457482,0.9085432719063972,0.6195046628924843,0.9143402072610768,0.7051579531848096,0.44416898358934204,0.3596841946933107,0.811112400462496,0.8022465892812047,0.6988807962341906
