t,O,R,I,S,demand
57,1.0,0.8914580488225701,0.20740537090910482,0.26068006529376747,0.12286402336023546
58,1.0,0.9387443627242776,0.3452488840712943,0.26133690868483483,0.12940541850602708
59,0.9779612053255473,0.9732498651368319,0.42275322267926846,0.26133690868483483,0.09467859022698552
60,0.9707775590394842,0.9813465092967746,0.4213973262081257,0.263501127185168,0.11484141768446993
61,0.9718834605165342,0.9700850722650292,0.38091242684442406,0.26776323870853913,0.07485451133005923
62,0.9666006557497646,0.9967132500247733,0.1473921804838698,0.26776323870853913,0.07502882322200186
63,0.9996655052734926,0.9839710075148477,0.28028187906932056,0.27197025241319944,0.1076584619694446
64,0.9999086307104335,1.0,0.6038342760194051,0.27197025241319944,0.09326335437672753
65,0.944789456242915,0.9751049426209195,0.7978083137950119,0.27197025241319944,0.08918492216654209
66,0.9326611302224593,0.9760803769364327,0.6936896206377796,0.27197025241319944,0.1100722201322619
67,0.8862882072718793,0.9622617038975769,0.780354013384265,0.27368925123296073,0.1361757640214028
68,0.9293952583276998,0.9324782335806596,0.6028294824143489,0.2748408364685424,0.11394452171369467
69,0.9743918988982136,0.9581887241409345,0.5450539838134698,0.27798385158836003,0.10085171676621402
70,0.9816726966480278,0.9152375843620811,0.5190038466550281,0.28363052114237614,0.10835694502865152
71,0.9820949959088858,0.9076769218107436,0.46140181923330054,0.29071063190662066,0.12141857846570758
72,0.9577536250610734,0.9238240774247201,0.47928771104417517,0.2921936961781714,0.13863074456371363
73,0.9727096153918922,0.9290091698178133,0.3652176800541921,0.2921936961781714,0.10840762315574987
74,1.0,0.9415580659584306,0.3663338354352148,0.30232816449689687,0.11395336004061979
75,1.0,0.9821487939426724,0.535819941271837,0.30232816449689687,0.09717830054814847
76,0.9685442014399295,0.9918332654732858,0.6638324836008336,0.313152917835781,0.13665851976874094
77,0.9147177948860019,0.9999287692052072,0.6921949829851108,0.313152917835781,0.14322839424947148
78,0.9391233441051634,0.9931361331514597,0.38418320346723,0.31470613993087154,0.10546346676849354
79,0.9134181695425476,1.0,0.19946875145775264,0.31470613993087154,0.06642770160271078
80,0.9318084217958585,1.0,0.0,0.31470613993087154,0.04089794093972258
81,0.9389999904144014,1.0,0.0,0.31470613993087154,0.03365935747372462
82,0.9649788927146713,0.9998922865228901,0.0,0.3196224300293034,0.02882914750332804
83,0.9467651659695754,0.9802032754883979,0.0,0.3349039399779164,0.04987088108474101
84,0.9025777689990974,1.0,0.0,0.3605879603846209,0.11714361927232872
85,0.9325560916961338,1.0,0.0,0.3703067795774633,0.11991863989089557
86,0.8830611706107648,1.0,0.0,0.3703067795774633,0.172093360832507
87,0.8718617424360381,1.0,0.0,0.3790907175693189,0.15022323676230392
88,0.8175425002292439,1.0,0.0,0.3790907175693189,0.19594132570145906
89,0.8339979190855475,0.9823451863935307,0.0,0.37928228864648855,0.18688062939292927
90,0.8244282087608156,1.0,0.0,0.37928228864648855,0.21404705410543937
91,0.7883944338801386,1.0,0.0,0.37928228864648855,0.24031028287602904
92,0.7769662127228024,1.0,0.0,0.3975556112232503,0.22069146770490858
93,0.7314280076748807,0.9822858990258156,0.0,0.3975556112232503,0.2738728727772373
94,0.7059655675819446,0.9687862059128889,0.06421163439282875,0.4011771584033599,0.34011431088294813
95,0.730171000094479,0.9492344678205575,0.5105327823768399,0.4011771584033599,0.38367733446197083
96,0.7031180050674102,0.9516519952526145,0.8891619764423067,0.4011771584033599,0.3792768211587201
97,0.6338401464875867,0.9495820986405714,0.9292920629075019,0.4011771584033599,0.39140873071891386
98,0.6365379852266984,0.925906092264822,0.9711803727998873,0.4011771584033599,0.40383235687881713
99,0.7011217472266781,0.9077767787125341,0.983005442326018,0.4161658279447937,0.3919498116228265
100,0.6475182829195674,0.9039634557592549,0.9536633583245614,0.4161658279447937,0.42410601177752927
101,0.6373200581222027,0.9055018448957632,0.9465661656215317,0.42930278936034894,0.4581002768707265
102,0.6275049028267071,0.8932094862455705,0.845291094024426,0.42930278936034894,0.4519485715657862
103,0.6945053776893054,0.9264466913625943,0.7699385415972135,0.42930278936034894,0.5035420587970565
104,0.6822482398138782,0.8979523045727401,0.8029912113532439,0.42930278936034894,0.5568474201696967
105,0.6841672752697601,0.8805691276142982,0.6020401392616164,0.42930278936034894,0.5706590198683771
106,0.6702580330290376,0.8530158802822814,0.3407417917888241,0.4358392581490721,0.5736378374158533
107,0.6544862907440427,0.8254892790260417,0.16929883249295927,0.4358392581490721,0.604144704914105
108,0.6307564562069494,0.7998604363789944,0.0,0.4358392581490721,0.6359723960732049
109,0.6348505027571191,0.736045099219275,0.013724719917190644,0.4358392581490721,0.6966792299016846
110,0.6726307731369155,0.7134479906546458,0.1586026177590989,0.4358392581490721,0.7021038181316457
111,0.6602366476498897,0.7394213241545959,0.06481500702310332,0.4358392581490721,0.7692476782223723
112,0.6534716918337579,0.7301803986554702,0.0,0.4358392581490721,0.7608117717516332
113,0.6252144234291604,0.7312579906334963,0.0,0.4358392581490721,0.7274469199430456
114,0.6400978208937088,0.706187672495612,0.42102111244307155,0.45284526052111257,0.7622145041173523
115,0.614028613808543,0.7003271752862804,0.7705842535044408,0.4726328064346577,0.7728491835166543
116,0.5909307646877915,0.6628341005297447,0.5795790935550138,0.48556646032254464,0.7826398846417568
117,0.5662958976381259,0.6712344733343634,0.1849916606215623,0.4994592832570622,0.7639660496355214
118,0.5870485151315276,0.676276632196315,0.0,0.4994592832570622,0.753944870154901
119,0.5317464041254059,0.6167431480121294,0.0,0.4994592832570622,0.769614931731396
120,0.5123383230067663,0.5849451120203919,0.0,0.4994592832570622,0.793710000770743
121,0.4381035522622829,0.5314412069340608,0.0,0.4994592832570622,0.756465720767723
122,0.43423535645713124,0.5328231158575429,0.0,0.49991940592105666,0.7026644770754895
123,0.4436329890371812,0.5365884447005889,0.0,0.5166059858864197,0.7621406146725962
124,0.4630895841871424,0.49534638735208114,0.0,0.5331577853949603,0.7853914341257202
125,0.48323105130517796,0.49668750166457065,0.0,0.5331577853949603,0.8284374239012176
126,0.48916772118692975,0.4523951286593271,0.0,0.5357108286372861,0.8621676569843951
127,0.42935263295779363,0.40717539601405583,0.30617239358903253,0.5357108286372861,0.8900779494050385
128,0.3904486105892919,0.39105989881575987,0.6919844898143827,0.5571300297168047,0.9343047757236064
129,0.31976037101934635,0.4148167098862825,0.6826057450564929,0.5571300297168047,0.9534849883218571
130,0.292646121926763,0.4173421626306608,0.5854279576534726,0.5654813786023415,0.9740932210662291
131,0.36394004209580116,0.41161560599966185,0.35201237293302884,0.5654813786023415,0.9565490664237389
132,0.33845962266631435,0.35285997640627065,0.24472006918720884,0.5654813786023415,0.9552419601742916
133,0.30483154413558594,0.3251871311321656,0.23176662901990772,0.5654813786023415,0.9388797017461796
134,0.2866421357016769,0.32954824327193444,0.47415603960094405,0.5654813786023415,0.9948859410768903
135,0.2528669440232347,0.2880561490584489,0.6726581283601498,0.5654813786023415,1.0
136,0.2682709973689581,0.22128237721700061,0.7593339653217342,0.569372767210567,1.0
137,0.2058804375959165,0.17551215144537025,0.7468062076705615,0.569372767210567,1.0
138,0.19845526729631954,0.15900689168517979,0.8000802711022883,0.569372767210567,0.9845418938890909
139,0.15987819297597822,0.18588721182488477,0.8401156606149259,0.5842474062544696,0.96675643791209
140,0.12000832089792293,0.15986313017103693,0.9407882491538738,0.5842474062544696,1.0
141,0.10354939136779952,0.10976274243937945,0.8787041605877347,0.5842474062544696,1.0
142,0.06365829288149441,0.042324255067127003,0.8998813529602011,0.5842474062544696,1.0
143,0.08293361561871908,0.03022424840104565,0.9862566606691131,0.5894928422493181,0.9999308664447364
144,0.12186701755697323,0.01477869670516141,0.978674387949669,0.5894928422493181,0.9869698966770654
145,0.05459976045856327,0.03376728755270686,0.9386289400677161,0.5894928422493181,0.9930912485224869
146,0.07797335596593187,0.0,0.9278602414508669,0.5936577025327529,0.9794930942306255
147,0.09448922658853193,0.0,0.9193824992391344,0.6099209180243298,1.0
148,0.08912707149086328,0.0,0.8859873909811947,0.6099209180243298,0.9767404589160987
149,0.06421936546110928,0.0,0.8078031676570752,0.6099209180243298,0.9906525006740634
150,0.008018212144382763,0.0001537237142401615,0.7696114505665231,0.6099209180243298,1.0
151,0.0,0.0,0.9244087538625345,0.6099209180243298,1.0
152,0.033542244565257985,0.0,0.9128358315166273,0.6099209180243298,0.996526092511735
153,3.825164038566849e-05,0.0,0.8987689791841241,0.6099209180243298,0.9992015062526877
154,0.0,0.0,0.9113558491642282,0.6155598280289389,0.9746156075172405
155,0.0,0.0,0.9416785848388183,0.6229962176581213,0.987621755412563
156,0.0,0.0,0.899556938719404,0.6229962176581213,0.9441729934768874
157,0.0,0.0,0.9492649281588342,0.6229962176581213,1.0
158,0.0,0.0,0.9513376811893001,0.6229962176581213,1.0
159,0.0,0.0287946905584906,0.8390685175148245,0.6229962176581213,1.0
160,0.0,0.21369190501789703,0.8064320120746178,0.6229962176581213,0.9044143624464108
161,0.0035327357969563767,0.21571990704713717,0.48570564134531385,0.6286448272733364,0.8954001661035338
162,0.0,0.22498914366882583,0.11989292096019157,0.6286448272733364,0.9044143624464108
163,0.0,0.21369190501789703,0.0,0.6286448272733364,0.8982502009796697
164,0.0,0.21369190501789703,0.0,0.6286448272733364,0.8890835384074072
165,0.0,0.21369190501789703,0.0,0.6337608752028826,0.8943661217462601
166,0.0443611402562017,0.2201607396960925,0.0,0.6337608752028826,0.8677453196155706
167,0.06743022026789715,0.22036161243407548,0.0,0.6546007328156811,0.9032063887729451
168,0.06448356670461591,0.21640317233492246,0.0,0.6625107850871254,0.8976536072329975
169,0.06610955455060454,0.21369190501789703,0.08959503857646227,0.6664649255403147,0.8580454445710349
170,0.06696766613006941,0.21581352359820227,0.6181100369499382,0.6716979682673936,0.8474511116372432
171,0.11490456197723568,0.21369190501789703,0.7386131411810376,0.6716979682673936,0.8543088241337206
172,0.14258233518059432,0.2289339505234118,0.979524558903733,0.6788114017082757,0.8390070084475457
173,0.1603972557704392,0.2215349244470305,0.9900072007790784,0.6822701532978889,0.8333789240755355
174,0.16846400926621802,0.2453714310638485,1.0,0.6891379154249527,0.8360403488476605
175,0.15973249819698224,0.22843668908440273,1.0,0.6891379154249527,0.825579310576358
176,0.18226302785943874,0.23223790214151097,0.9999787876861029,0.692854221705428,0.8381359782632412
177,0.2021674344049318,0.21474448596904172,0.9778007799817247,0.6976143657205481,0.8185403284757657
178,0.2468755718638356,0.21369190501789703,0.9408981945644271,0.6976143657205481,0.8013990184716983
179,0.22070669297381892,0.21369190501789703,0.9377291341467682,0.7089189493041015,0.7881146202947359
180,0.26980983649718004,0.21979540744057757,0.9655624459572608,0.7111887496238058,0.7728474258498306
181,0.25763755304576774,0.21369190501789703,0.9750735260234703,0.7166950968246774,0.7992175411375153
182,0.24246747860260615,0.25929580609909586,0.9511763405740636,0.7166950968246774,0.8205214540051498
183,0.25516287595920506,0.2581899580041448,0.9402379178696164,0.7166950968246774,0.834690952076287
184,0.2886692240148286,0.2764858754288847,0.876495825352257,0.7166950968246774,0.8354381953784024
185,0.26380414827452514,0.26825352886244114,0.6749556593009661,0.7166950968246774,0.8374303991352101
186,0.30333979072706724,0.2791831844803213,0.34078299577592225,0.7216442380042674,0.8315254681055331
187,0.2750560838425412,0.26975593683582644,0.14225190458601267,0.7239335348975089,0.8280026090070061
188,0.2952867012965493,0.24631780945115678,0.0,0.7324410326116864,0.8278401038798237
189,0.31084094756258895,0.24643665052195496,0.0,0.7374724254068207,0.7970560301886412
190,0.28954017962149387,0.2628461483894665,0.0,0.7461722673247992,0.7847722319818979
191,0.3505568068401826,0.26594896658327627,0.0,0.7538478363732048,0.8133033046718348
192,0.380125419594722,0.28439114622087036,0.31439449376883644,0.7553848754857035,0.811786104148444
193,0.3640474702783592,0.3135054954280737,0.5758082603935352,0.7553848754857035,0.8287816767851309
194,0.37370879689018854,0.3230372078857703,0.7361732110220285,0.7624329830451322,0.8232850511737629
195,0.35870550602080625,0.32794076815124307,0.9191276343911567,0.7657771657878342,0.8037879674469838
196,0.3399204825155184,0.3219183211965706,0.9697455524658412,0.7735270905252045,0.8090214941354867
197,0.35537231454912305,0.310876423403608,0.9031811720868106,0.7735270905252045,0.8124949871933952
198,0.3523505888927731,0.30500126335140576,0.8466721681604547,0.7758246792052522,0.7756323166016029
199,0.34714785507733015,0.31154894672600786,0.8328778052928205,0.7827008027564607,0.7714777210085657
200,0.34904841427295435,0.3353962330468564,0.6471433914850797,0.7827008027564607,0.7430632003170982
201,0.3862910656365198,0.2878614698426022,0.45300907123354966,0.7827008027564607,0.7354389076582428
202,0.36498369663281494,0.3103742706190732,0.28798852383611945,0.7889005339836431,0.7311115113864237
203,0.3205811472333871,0.334505262392901,0.0,0.7995929811045447,0.7377632390850896
204,0.3172383588825144,0.3455707738106355,0.0,0.7995929811045447,0.7570586230171261
205,0.31423651529419255,0.32286916155888024,0.0,0.804229492796084,0.7599175223140502
206,0.28205221901609795,0.3533083088458219,0.0,0.8142957355694638,0.789219445342393
207,0.2530001000149329,0.35670699878998546,0.0,0.8151782116632109,0.7963986465254645
208,0.26967815936931117,0.3630858625816731,0.0,0.8228551282541868,0.7940802540963106
209,0.2501147089365812,0.3672070842499291,0.0,0.8228551282541868,0.7974739168581062
210,0.1907333273365237,0.41291605142996113,0.0,0.834059192035394,0.7982860645885265
211,0.19609099018854753,0.4114168970689752,0.0,0.8399257349241486,0.7940014003302387
212,0.19980188499775398,0.419241591766915,0.0,0.846262348517532,0.7707893122204756
213,0.22732828596005702,0.3915332646030266,0.0,0.8484547800961636,0.7643224656925665
214,0.23862707466054237,0.4269086971859185,0.0,0.8541846701324943,0.7571248473071176
215,0.342459738165037,0.46633116603844216,0.0,0.8576412938584543,0.7387490716078527
216,0.34022086480706354,0.4783463437975124,0.0,0.8576412938584543,0.7354659328896056
217,0.3397348840445654,0.4922769653349399,0.0,0.8696909380543968,0.7019989127568157
218,0.3442506466991801,0.48446138021998253,0.32000204071271526,0.8696909380543968,0.6742636866698503
219,0.3637396604838452,0.49240773724779274,0.4959586018625273,0.8895476750595727,0.6683415294212071
220,0.36285491171669765,0.528727149587346,0.662529055451088,0.8985722977529758,0.6470122300856401
221,0.3760488870978945,0.5388550681867719,0.7615817950573678,0.8985722977529758,0.652213345733815
222,0.40917188608190125,0.5430969591010364,0.853848269642978,0.8985722977529758,0.6397022046606406
223,0.39639780344156783,0.5559990772682536,0.8408390383627433,0.8989841829036413,0.6413672605894322
224,0.3953265723926449,0.5772461233605521,0.8102026795323264,0.8989841829036413,0.6238854358773985
225,0.4066806870455116,0.5708061644760989,0.7700823329704901,0.9056244883741448,0.6242165625647758
226,0.40690420590655596,0.5375638091617958,0.7343039651209079,0.9076329060529892,0.6207420311461379
227,0.41217523363200226,0.5481956417059697,0.8394074406889435,0.9101955119945487,0.6105099904705037
228,0.45411167262530566,0.5340652999433555,0.835643772624839,0.940051689033384,0.5959307310180036
229,0.4715433637346825,0.5268474986768032,0.9107924820103047,0.9413821639365871,0.5963468729896564
230,0.46872807228307095,0.5254768463287998,0.9501335996248216,0.9413821639365871,0.5694607845800752
231,0.48246700865475195,0.5293162174839219,0.9469919011707622,0.9624449231274053,0.559343269842148
232,0.48232482139620964,0.5479794522254489,0.9780183466673334,0.9729454708414191,0.5789726642342589
233,0.4929589096224952,0.5659720399099695,1.0,0.979464944798147,0.5900747184969147
234,0.5248090942306212,0.5946621317232645,1.0,0.9876904351638517,0.5969610734690355
235,0.5604632197128963,0.6004854368198513,1.0,0.9876904351638517,0.5865126555877624
236,0.5332954087025442,0.6000169548935999,1.0,0.9934464481956319,0.6003778905518997
237,0.5372154579356317,0.6007309979944628,1.0,0.9934464481956319,0.6099833099951587
238,0.519735909014026,0.5854384254677258,1.0,0.9934464481956319,0.5848773343740521
239,0.4907590336580657,0.5877158460688308,1.0,1.0,0.5604847167578688
