id,length,entropy,frac_A,frac_C,frac_D,frac_E,frac_F,frac_G,frac_H,frac_I,frac_K,frac_L,frac_M,frac_N,frac_P,frac_Q,frac_R,frac_S,frac_T,frac_V,frac_W,frac_Y,t
A/Swine/HK/1071/2012,562,4.1970796195761375,0.05338078291814947,0.03202846975088968,0.05338078291814947,0.046263345195729534,0.03914590747330961,0.07829181494661921,0.019572953736654804,0.08718861209964412,0.06761565836298933,0.07473309608540925,0.019572953736654804,0.0800711743772242,0.033807829181494664,0.042704626334519574,0.04092526690391459,0.0711743772241993,0.05871886120996441,0.04448398576512456,0.019572953736654804,0.037366548042704624,16
A/Swine/HK/1284/2012,562,4.1982836522583336,0.05693950177935943,0.03202846975088968,0.051601423487544484,0.046263345195729534,0.03914590747330961,0.07829181494661921,0.017793594306049824,0.08540925266903915,0.06405693950177936,0.07651245551601424,0.021352313167259787,0.08540925266903915,0.033807829181494664,0.04448398576512456,0.042704626334519574,0.06583629893238434,0.05693950177935943,0.042704626334519574,0.019572953736654804,0.03914590747330961,17
A/Swine/GX/650/2012,562,4.199123736253775,0.05516014234875445,0.03202846975088968,0.051601423487544484,0.046263345195729534,0.03914590747330961,0.07651245551601424,0.017793594306049824,0.08540925266903915,0.06405693950177936,0.07651245551601424,0.021352313167259787,0.08362989323843416,0.033807829181494664,0.042704626334519574,0.04448398576512456,0.0693950177935943,0.05871886120996441,0.042704626334519574,0.019572953736654804,0.03914590747330961,18
A/Swine/GX_NS1409/2012,562,4.197558137640171,0.05516014234875445,0.030249110320284697,0.051601423487544484,0.046263345195729534,0.03914590747330961,0.07829181494661921,0.017793594306049824,0.08540925266903915,0.06405693950177936,0.07651245551601424,0.021352313167259787,0.08540925266903915,0.033807829181494664,0.04448398576512456,0.042704626334519574,0.06583629893238434,0.05871886120996441,0.042704626334519574,0.019572953736654804,0.04092526690391459,19
A/Swine/GD/1599/2012,562,4.199988275299041,0.05693950177935943,0.03202846975088968,0.051601423487544484,0.046263345195729534,0.03914590747330961,0.07829181494661921,0.017793594306049824,0.08718861209964412,0.06227758007117438,0.07473309608540925,0.021352313167259787,0.08185053380782918,0.033807829181494664,0.04448398576512456,0.04448398576512456,0.0693950177935943,0.05693950177935943,0.042704626334519574,0.019572953736654804,0.03914590747330961,20
A/Swine/HK/2454/2012,562,4.199656964829675,0.05338078291814947,0.03202846975088968,0.05338078291814947,0.046263345195729534,0.03914590747330961,0.07829181494661921,0.021352313167259787,0.08718861209964412,0.06583629893238434,0.07473309608540925,0.019572953736654804,0.0800711743772242,0.033807829181494664,0.04448398576512456,0.04092526690391459,0.0711743772241993,0.05871886120996441,0.04448398576512456,0.019572953736654804,0.03558718861209965,21
A/Swine/GX/508/2012,562,4.199706703511791,0.05516014234875445,0.03202846975088968,0.051601423487544484,0.046263345195729534,0.03914590747330961,0.07829181494661921,0.017793594306049824,0.08362989323843416,0.06405693950177936,0.07651245551601424,0.021352313167259787,0.08362989323843416,0.033807829181494664,0.04448398576512456,0.042704626334519574,0.06761565836298933,0.060498220640569395,0.042704626334519574,0.019572953736654804,0.03914590747330961,22
A/Swine/HK_NS1651/2012,562,4.195743358844377,0.05693950177935943,0.03202846975088968,0.0498220640569395,0.04804270462633452,0.03914590747330961,0.07829181494661921,0.017793594306049824,0.08718861209964412,0.06227758007117438,0.07829181494661921,0.019572953736654804,0.08362989323843416,0.033807829181494664,0.04448398576512456,0.046263345195729534,0.06583629893238434,0.05693950177935943,0.04092526690391459,0.019572953736654804,0.03914590747330961,23
A/Swine/HK_NS2733/2012,562,4.198593142821828,0.05693950177935943,0.03202846975088968,0.05338078291814947,0.046263345195729534,0.03914590747330961,0.07651245551601424,0.017793594306049824,0.08540925266903915,0.06583629893238434,0.07473309608540925,0.019572953736654804,0.07829181494661921,0.033807829181494664,0.04448398576512456,0.04092526690391459,0.07295373665480427,0.05871886120996441,0.04448398576512456,0.019572953736654804,0.03914590747330961,24
A/Swine/HK/3280/2012,562,4.198810274077478,0.05516014234875445,0.03202846975088968,0.051601423487544484,0.046263345195729534,0.03914590747330961,0.07829181494661921,0.017793594306049824,0.08540925266903915,0.06405693950177936,0.07651245551601424,0.021352313167259787,0.08362989323843416,0.033807829181494664,0.04448398576512456,0.042704626334519574,0.06761565836298933,0.05871886120996441,0.042704626334519574,0.019572953736654804,0.03914590747330961,25
A/Swine/GX_NS2394/2012,562,4.1978328546234795,0.05693950177935943,0.03202846975088968,0.0498220640569395,0.046263345195729534,0.03914590747330961,0.07829181494661921,0.017793594306049824,0.08540925266903915,0.06405693950177936,0.07473309608540925,0.021352313167259787,0.08540925266903915,0.033807829181494664,0.04448398576512456,0.042704626334519574,0.0693950177935943,0.05693950177935943,0.042704626334519574,0.019572953736654804,0.03914590747330961,26
A/Swine/GD_NS2701/2012,562,4.199836199865752,0.05516014234875445,0.03202846975088968,0.051601423487544484,0.046263345195729534,0.04092526690391459,0.07829181494661921,0.017793594306049824,0.08540925266903915,0.06405693950177936,0.07473309608540925,0.021352313167259787,0.08540925266903915,0.033807829181494664,0.04448398576512456,0.042704626334519574,0.06583629893238434,0.05871886120996441,0.042704626334519574,0.019572953736654804,0.03914590747330961,27
A/Swine/GD_NS2892/2012,562,4.198945364164803,0.05338078291814947,0.03202846975088968,0.051601423487544484,0.04804270462633452,0.03914590747330961,0.07651245551601424,0.017793594306049824,0.08540925266903915,0.06405693950177936,0.07651245551601424,0.021352313167259787,0.08540925266903915,0.033807829181494664,0.04448398576512456,0.042704626334519574,0.06761565836298933,0.05871886120996441,0.042704626334519574,0.019572953736654804,0.03914590747330961,28
A/Swine/GD/2919/2012,562,4.19830997456085,0.05693950177935943,0.03202846975088968,0.0498220640569395,0.04804270462633452,0.03914590747330961,0.07829181494661921,0.017793594306049824,0.08718861209964412,0.06405693950177936,0.07651245551601424,0.021352313167259787,0.08362989323843416,0.033807829181494664,0.04448398576512456,0.04448398576512456,0.06583629893238434,0.05693950177935943,0.04092526690391459,0.019572953736654804,0.03914590747330961,29
A/Swine/HK_NS2698/2012,562,4.20157638358502,0.05516014234875445,0.03202846975088968,0.05338078291814947,0.046263345195729534,0.03914590747330961,0.07651245551601424,0.017793594306049824,0.08362989323843416,0.06583629893238434,0.07651245551601424,0.021352313167259787,0.08362989323843416,0.033807829181494664,0.04448398576512456,0.042704626334519574,0.06583629893238434,0.05871886120996441,0.04448398576512456,0.019572953736654804,0.03914590747330961,30
A/Ho_Chi_Minh/459.6/2010,562,4.196723749836054,0.05516014234875445,0.03202846975088968,0.05338078291814947,0.046263345195729534,0.03914590747330961,0.07829181494661921,0.017793594306049824,0.09074733096085409,0.06583629893238434,0.07473309608540925,0.021352313167259787,0.07829181494661921,0.033807829181494664,0.04448398576512456,0.042704626334519574,0.0711743772241993,0.05516014234875445,0.042704626334519574,0.019572953736654804,0.037366548042704624,31
A/Netherlands/42/2006,562,4.192467789007231,0.05338078291814947,0.03202846975088968,0.05693950177935943,0.0498220640569395,0.03914590747330961,0.07473309608540925,0.021352313167259787,0.08718861209964412,0.06227758007117438,0.07829181494661921,0.01601423487544484,0.07829181494661921,0.033807829181494664,0.042704626334519574,0.046263345195729534,0.07295373665480427,0.06227758007117438,0.04092526690391459,0.019572953736654804,0.03202846975088968,32
A/Malaysia/29890/2004,562,4.189588914739976,0.05516014234875445,0.03202846975088968,0.05338078291814947,0.04804270462633452,0.03914590747330961,0.07473309608540925,0.019572953736654804,0.08718861209964412,0.06405693950177936,0.07651245551601424,0.01601423487544484,0.08185053380782918,0.033807829181494664,0.042704626334519574,0.046263345195729534,0.07295373665480427,0.06227758007117438,0.04092526690391459,0.019572953736654804,0.033807829181494664,33
A/New_York/334/2004,562,4.186632691958914,0.05516014234875445,0.03202846975088968,0.05338078291814947,0.04804270462633452,0.037366548042704624,0.07473309608540925,0.019572953736654804,0.08718861209964412,0.06405693950177936,0.07829181494661921,0.014234875444839857,0.08185053380782918,0.033807829181494664,0.042704626334519574,0.046263345195729534,0.07295373665480427,0.060498220640569395,0.042704626334519574,0.019572953736654804,0.03558718861209965,34
A/New_York/463/2005,562,4.187670151435467,0.05516014234875445,0.03202846975088968,0.05338078291814947,0.0498220640569395,0.03914590747330961,0.07473309608540925,0.019572953736654804,0.08540925266903915,0.06227758007117438,0.0800711743772242,0.014234875444839857,0.08185053380782918,0.033807829181494664,0.042704626334519574,0.046263345195729534,0.0711743772241993,0.06227758007117438,0.042704626334519574,0.019572953736654804,0.033807829181494664,35
A/New_York/238/2005,562,4.188881804579621,0.05516014234875445,0.03202846975088968,0.05338078291814947,0.04804270462633452,0.04092526690391459,0.07473309608540925,0.021352313167259787,0.08540925266903915,0.06227758007117438,0.07829181494661921,0.014234875444839857,0.08362989323843416,0.033807829181494664,0.042704626334519574,0.046263345195729534,0.07295373665480427,0.060498220640569395,0.042704626334519574,0.019572953736654804,0.03202846975088968,36
A/HaNoi/BM544/2004,562,4.194395042419149,0.05693950177935943,0.03202846975088968,0.05693950177935943,0.04804270462633452,0.03914590747330961,0.07295373665480427,0.021352313167259787,0.08185053380782918,0.06583629893238434,0.07829181494661921,0.014234875444839857,0.07651245551601424,0.03202846975088968,0.042704626334519574,0.046263345195729534,0.07651245551601424,0.05871886120996441,0.04448398576512456,0.019572953736654804,0.03558718861209965,37
A/Hong_Kong/HKU39/2004,562,4.18831284686156,0.05516014234875445,0.03202846975088968,0.05338078291814947,0.0498220640569395,0.03914590747330961,0.07295373665480427,0.019572953736654804,0.08540925266903915,0.06227758007117438,0.07829181494661921,0.014234875444839857,0.08185053380782918,0.033807829181494664,0.042704626334519574,0.046263345195729534,0.07295373665480427,0.06405693950177936,0.042704626334519574,0.019572953736654804,0.033807829181494664,38
A/Malaysia/29997/2004,562,4.187365975006106,0.05338078291814947,0.03202846975088968,0.05516014234875445,0.04804270462633452,0.037366548042704624,0.07473309608540925,0.019572953736654804,0.08362989323843416,0.06405693950177936,0.07829181494661921,0.014234875444839857,0.07829181494661921,0.03202846975088968,0.042704626334519574,0.046263345195729534,0.07829181494661921,0.06227758007117438,0.04448398576512456,0.019572953736654804,0.03558718861209965,39
A/Western_Australia/38/2003,562,4.188337137081696,0.05516014234875445,0.03202846975088968,0.05516014234875445,0.04804270462633452,0.037366548042704624,0.07651245551601424,0.019572953736654804,0.08362989323843416,0.06405693950177936,0.07829181494661921,0.014234875444839857,0.07651245551601424,0.03202846975088968,0.042704626334519574,0.046263345195729534,0.07651245551601424,0.06227758007117438,0.04448398576512456,0.019572953736654804,0.03558718861209965,40
A/Moscow/328/2003,562,4.186738383161653,0.05338078291814947,0.03202846975088968,0.05338078291814947,0.051601423487544484,0.037366548042704624,0.07473309608540925,0.019572953736654804,0.08718861209964412,0.06227758007117438,0.07829181494661921,0.014234875444839857,0.07651245551601424,0.03202846975088968,0.042704626334519574,0.046263345195729534,0.07651245551601424,0.06405693950177936,0.042704626334519574,0.019572953736654804,0.03558718861209965,41
A/Hanoi/BM767/2003,562,4.187698335988652,0.05516014234875445,0.03202846975088968,0.05338078291814947,0.04804270462633452,0.037366548042704624,0.07473309608540925,0.019572953736654804,0.08362989323843416,0.06583629893238434,0.07829181494661921,0.014234875444839857,0.0800711743772242,0.03202846975088968,0.042704626334519574,0.046263345195729534,0.07473309608540925,0.06227758007117438,0.04448398576512456,0.019572953736654804,0.03558718861209965,42
A/California/UR06-0589/2007,562,4.186250174193056,0.05516014234875445,0.03202846975088968,0.05338078291814947,0.0498220640569395,0.04092526690391459,0.07651245551601424,0.019572953736654804,0.08896797153024912,0.06405693950177936,0.07651245551601424,0.014234875444839857,0.0800711743772242,0.033807829181494664,0.042704626334519574,0.042704626334519574,0.07295373665480427,0.060498220640569395,0.042704626334519574,0.019572953736654804,0.033807829181494664,43
A/Brisbane/09/2006,562,4.186147458587995,0.05516014234875445,0.03202846975088968,0.05338078291814947,0.04804270462633452,0.04092526690391459,0.07295373665480427,0.017793594306049824,0.08718861209964412,0.06583629893238434,0.07829181494661921,0.014234875444839857,0.08185053380782918,0.033807829181494664,0.04448398576512456,0.04448398576512456,0.0711743772241993,0.060498220640569395,0.04448398576512456,0.019572953736654804,0.033807829181494664,44
A/Tokyo/Ut-Sk-1/2007,562,4.188003327130388,0.05516014234875445,0.03202846975088968,0.05338078291814947,0.04804270462633452,0.04092526690391459,0.07651245551601424,0.021352313167259787,0.08718861209964412,0.06583629893238434,0.07829181494661921,0.014234875444839857,0.08185053380782918,0.033807829181494664,0.042704626334519574,0.04448398576512456,0.0693950177935943,0.060498220640569395,0.042704626334519574,0.019572953736654804,0.03202846975088968,45
A/South_Carolina/NHRC0001/2006,562,4.188591102867741,0.05338078291814947,0.03202846975088968,0.05338078291814947,0.0498220640569395,0.04092526690391459,0.0711743772241993,0.019572953736654804,0.08718861209964412,0.06227758007117438,0.07651245551601424,0.014234875444839857,0.08540925266903915,0.033807829181494664,0.042704626334519574,0.046263345195729534,0.07295373665480427,0.060498220640569395,0.04448398576512456,0.019572953736654804,0.033807829181494664,46
A/Mexico/InDRE2160/2005,562,4.187779232337394,0.05516014234875445,0.03202846975088968,0.051601423487544484,0.0498220640569395,0.04092526690391459,0.07295373665480427,0.019572953736654804,0.08718861209964412,0.06405693950177936,0.07829181494661921,0.014234875444839857,0.08362989323843416,0.033807829181494664,0.042704626334519574,0.046263345195729534,0.0711743772241993,0.060498220640569395,0.042704626334519574,0.019572953736654804,0.033807829181494664,47
A/Colorado/UR06-0023/2007,562,4.18861577447517,0.05516014234875445,0.03202846975088968,0.05338078291814947,0.0498220640569395,0.04092526690391459,0.07295373665480427,0.019572953736654804,0.08896797153024912,0.06405693950177936,0.07651245551601424,0.014234875444839857,0.08185053380782918,0.033807829181494664,0.042704626334519574,0.046263345195729534,0.0711743772241993,0.060498220640569395,0.042704626334519574,0.019572953736654804,0.033807829181494664,48
A/Hong_Kong/NHRC0001/2005,562,4.188475946379746,0.05516014234875445,0.03202846975088968,0.051601423487544484,0.04804270462633452,0.04092526690391459,0.07473309608540925,0.019572953736654804,0.08540925266903915,0.06405693950177936,0.07829181494661921,0.014234875444839857,0.08362989323843416,0.033807829181494664,0.042704626334519574,0.046263345195729534,0.0711743772241993,0.060498220640569395,0.04448398576512456,0.019572953736654804,0.033807829181494664,49
A/California/NHRC0001/2005,562,4.185802059993595,0.05516014234875445,0.03202846975088968,0.051601423487544484,0.04804270462633452,0.04092526690391459,0.07473309608540925,0.019572953736654804,0.08718861209964412,0.06583629893238434,0.07829181494661921,0.014234875444839857,0.08362989323843416,0.033807829181494664,0.042704626334519574,0.04448398576512456,0.0711743772241993,0.060498220640569395,0.042704626334519574,0.019572953736654804,0.033807829181494664,50
A/Mexico/InDRE29/2006,562,4.1867227833904765,0.05516014234875445,0.03202846975088968,0.051601423487544484,0.04804270462633452,0.04092526690391459,0.07473309608540925,0.019572953736654804,0.08718861209964412,0.06405693950177936,0.07829181494661921,0.014234875444839857,0.08362989323843416,0.033807829181494664,0.042704626334519574,0.046263345195729534,0.0711743772241993,0.060498220640569395,0.042704626334519574,0.019572953736654804,0.033807829181494664,51
A/California/VRDL165/2009,562,4.188996268557959,0.05516014234875445,0.03202846975088968,0.051601423487544484,0.04804270462633452,0.04092526690391459,0.07295373665480427,0.019572953736654804,0.08718861209964412,0.06583629893238434,0.07829181494661921,0.014234875444839857,0.0800711743772242,0.033807829181494664,0.04448398576512456,0.046263345195729534,0.07295373665480427,0.060498220640569395,0.042704626334519574,0.019572953736654804,0.033807829181494664,52
A/California/UR07-0017/2008,562,4.188700090738471,0.05516014234875445,0.03202846975088968,0.051601423487544484,0.05338078291814947,0.03914590747330961,0.07295373665480427,0.019572953736654804,0.08718861209964412,0.06227758007117438,0.07651245551601424,0.014234875444839857,0.08185053380782918,0.033807829181494664,0.042704626334519574,0.04448398576512456,0.07295373665480427,0.06227758007117438,0.04448398576512456,0.019572953736654804,0.033807829181494664,53
A/Ohio/UR07-0105/2008,562,4.191806754215025,0.05516014234875445,0.03202846975088968,0.05516014234875445,0.0498220640569395,0.04092526690391459,0.07295373665480427,0.021352313167259787,0.08718861209964412,0.06583629893238434,0.07829181494661921,0.014234875444839857,0.07829181494661921,0.033807829181494664,0.042704626334519574,0.04448398576512456,0.0711743772241993,0.060498220640569395,0.04448398576512456,0.019572953736654804,0.03202846975088968,54
A/Kyrgyzstan/WRAIR1255P/2008,562,4.19263680084595,0.05516014234875445,0.03202846975088968,0.05338078291814947,0.0498220640569395,0.04092526690391459,0.07295373665480427,0.019572953736654804,0.08718861209964412,0.060498220640569395,0.07651245551601424,0.014234875444839857,0.08185053380782918,0.03558718861209965,0.04448398576512456,0.04804270462633452,0.0711743772241993,0.060498220640569395,0.042704626334519574,0.019572953736654804,0.033807829181494664,55
A/Thailand/CU370/2008,562,4.191662026387084,0.05516014234875445,0.03202846975088968,0.05338078291814947,0.0498220640569395,0.04092526690391459,0.07295373665480427,0.019572953736654804,0.08718861209964412,0.06405693950177936,0.07829181494661921,0.01601423487544484,0.08185053380782918,0.033807829181494664,0.04448398576512456,0.04448398576512456,0.0711743772241993,0.060498220640569395,0.04092526690391459,0.019572953736654804,0.033807829181494664,56
A/Moscow/RII05/2012,562,4.196171170925789,0.05516014234875445,0.03202846975088968,0.05338078291814947,0.0498220640569395,0.04092526690391459,0.07295373665480427,0.019572953736654804,0.08718861209964412,0.06227758007117438,0.07829181494661921,0.017793594306049824,0.0800711743772242,0.033807829181494664,0.04448398576512456,0.046263345195729534,0.07473309608540925,0.05516014234875445,0.042704626334519574,0.019572953736654804,0.033807829181494664,57
A/Hokkaido/30-1-a/2013,562,4.188947181495247,0.05516014234875445,0.03202846975088968,0.05338078291814947,0.0498220640569395,0.04092526690391459,0.07295373665480427,0.019572953736654804,0.08896797153024912,0.06405693950177936,0.07829181494661921,0.014234875444839857,0.07829181494661921,0.033807829181494664,0.042704626334519574,0.04804270462633452,0.07473309608540925,0.05693950177935943,0.042704626334519574,0.019572953736654804,0.033807829181494664,58
A/Czech_Republic/119/2012,562,4.188711343427767,0.05516014234875445,0.03202846975088968,0.051601423487544484,0.0498220640569395,0.04092526690391459,0.07295373665480427,0.019572953736654804,0.08718861209964412,0.06227758007117438,0.07829181494661921,0.014234875444839857,0.0800711743772242,0.033807829181494664,0.04448398576512456,0.046263345195729534,0.07651245551601424,0.05871886120996441,0.042704626334519574,0.019572953736654804,0.033807829181494664,59
A/Petrozavodsk/RII01/2012,562,4.187746595160365,0.05516014234875445,0.03202846975088968,0.0498220640569395,0.0498220640569395,0.04092526690391459,0.07473309608540925,0.019572953736654804,0.08718861209964412,0.06227758007117438,0.07829181494661921,0.014234875444839857,0.0800711743772242,0.033807829181494664,0.04448398576512456,0.046263345195729534,0.07651245551601424,0.05871886120996441,0.042704626334519574,0.019572953736654804,0.033807829181494664,60
A/New_York/20342/2010,562,4.189638795091443,0.05693950177935943,0.03202846975088968,0.05338078291814947,0.0498220640569395,0.04092526690391459,0.07295373665480427,0.019572953736654804,0.08718861209964412,0.06227758007117438,0.07829181494661921,0.014234875444839857,0.08362989323843416,0.033807829181494664,0.04448398576512456,0.046263345195729534,0.0693950177935943,0.05871886120996441,0.042704626334519574,0.019572953736654804,0.033807829181494664,61
A/Boston/DOA52/2011,562,4.1946435993320526,0.05693950177935943,0.03202846975088968,0.05338078291814947,0.0498220640569395,0.04092526690391459,0.07473309608540925,0.019572953736654804,0.08540925266903915,0.06227758007117438,0.07829181494661921,0.01601423487544484,0.08362989323843416,0.033807829181494664,0.04448398576512456,0.046263345195729534,0.06761565836298933,0.05693950177935943,0.04448398576512456,0.019572953736654804,0.033807829181494664,62
A/Czech_Republic/126/2012,562,4.191036661242388,0.060498220640569395,0.03202846975088968,0.051601423487544484,0.04804270462633452,0.04092526690391459,0.07295373665480427,0.021352313167259787,0.08540925266903915,0.060498220640569395,0.07829181494661921,0.014234875444839857,0.08540925266903915,0.033807829181494664,0.04448398576512456,0.046263345195729534,0.0693950177935943,0.05871886120996441,0.04448398576512456,0.019572953736654804,0.03202846975088968,63
A/Singapore/H2010.559C/2010,562,4.193015451560671,0.05871886120996441,0.03202846975088968,0.051601423487544484,0.04804270462633452,0.042704626334519574,0.07295373665480427,0.021352313167259787,0.08540925266903915,0.06227758007117438,0.07651245551601424,0.014234875444839857,0.08362989323843416,0.033807829181494664,0.04448398576512456,0.046263345195729534,0.0711743772241993,0.05871886120996441,0.04448398576512456,0.019572953736654804,0.03202846975088968,64
A/Auckland/615/2002,562,4.198419284081998,0.0498220640569395,0.03202846975088968,0.05338078291814947,0.051601423487544484,0.037366548042704624,0.07295373665480427,0.021352313167259787,0.08185053380782918,0.06405693950177936,0.0800711743772242,0.01601423487544484,0.07473309608540925,0.033807829181494664,0.042704626334519574,0.04804270462633452,0.07829181494661921,0.060498220640569395,0.046263345195729534,0.019572953736654804,0.03558718861209965,65
