t,O,R,I,S,demand
147,0.18547554571800662,0.05557849581781493,0.0,0.6099290780141844,0.9444215041821851
148,0.22581941547496498,0.007729839054867016,0.0,0.6170212765957447,0.992270160945133
149,0.1914614825281311,0.04784289839046019,0.0,0.6170212765957447,0.9521571016095398
150,0.17260140807837832,0.04327958433279788,0.0,0.6170212765957447,0.9567204156672021
151,0.12528447956881839,0.0,0.0,0.6170212765957447,1.0
152,0.15631230461718149,0.24044733049588018,0.0,0.624113475177305,0.7595526695041198
153,0.09172897262663993,0.048501589203990614,0.0,0.624113475177305,0.9514984107960094
154,0.08050977101160295,0.232656111438593,0.0,0.624113475177305,0.767343888561407
155,0.09100740166672905,0.13321327815527162,0.0,0.6312056737588653,0.8667867218447284
156,0.08832152433617368,0.1217689952488531,0.0,0.6312056737588653,0.8782310047511469
157,0.06655173241716206,0.16512287357195365,0.09792820777968077,0.6312056737588653,0.8348771264280463
158,0.05361453224081558,0.3678511826447147,0.30209047663735217,0.6312056737588653,0.6321488173552853
159,0.03387463339557606,0.6046203439162682,0.5817748163079937,0.6312056737588653,0.3953796560837318
160,0.019962695280187015,0.5549034470287088,0.6116939503781055,0.6312056737588653,0.44509655297129125
161,0.013084161286485818,0.8007098411798933,0.5430141602587966,0.6312056737588653,0.1992901588201067
162,0.007762874863122438,0.9401886227435506,0.5047083056083247,0.6312056737588653,0.05981137725644935
163,0.0030402786165208973,0.9208093243812315,0.6775265572798723,0.6312056737588653,0.07919067561876844
164,0.010413378862611622,0.4451237475125248,0.5605347962785588,0.6382978723404256,0.5548762524874752
165,0.011214362504578745,0.4963579650483455,0.6458848081415213,0.6453900709219859,0.5036420349516545
166,0.013939116921821593,0.583951768380716,0.7957756349396842,0.6524822695035462,0.4160482316192839
167,0.02564944141888248,0.5027808805326809,0.6656374759156458,0.6595744680851063,0.4972191194673191
168,0.015948297251654253,0.4332003018817788,0.26408016235948084,0.6595744680851063,0.5667996981182212
169,0.012446787554980743,0.4727748005906153,0.13143742732496505,0.6595744680851063,0.5272251994093847
170,0.007299387344133934,0.511756452949637,0.03537424463981424,0.6595744680851063,0.48824354705036294
171,0.014104886963041796,0.43501692679923065,0.008885760078988825,0.6666666666666666,0.5649830732007693
172,0.0,0.07492782789121155,0.0,0.6666666666666666,0.9250721721087884
173,0.0,0.3007388198165467,0.0,0.6666666666666666,0.6992611801834533
174,0.0,0.1738177399956452,0.0,0.6737588652482269,0.8261822600043548
175,0.0,0.0881325909907128,0.0,0.6808510638297872,0.9118674090092872
176,0.001124304508377194,0.07910674876009427,0.0,0.6879432624113475,0.9208932512399057
177,0.0,0.15871036400001692,0.0,0.6879432624113475,0.8412896359999831
178,0.0,0.5319961837689005,0.0,0.6950354609929078,0.4680038162310995
179,0.0013997522960590425,0.762262022467328,0.1761698354437542,0.7021276595744681,0.23773797753267203
180,0.0,0.5847073486809774,0.4054725029426936,0.7021276595744681,0.4152926513190226
181,0.0,0.644891433091013,0.14677399019317042,0.7092198581560284,0.35510856690898696
182,0.0,0.6176761678171816,0.724342145694863,0.7092198581560284,0.38232383218281846
183,0.0,0.586190055593259,0.7829330517653615,0.7092198581560284,0.413809944406741
184,0.0,0.6902225728332372,0.7699918764700933,0.7092198581560284,0.3097774271667628
185,0.0,0.5602369035616912,0.0,0.7163120567375887,0.4397630964383088
186,0.0,0.5362496408676088,0.0,0.723404255319149,0.46375035913239115
187,0.00011040650733395996,0.4094051739714135,0.0,0.7304964539007093,0.5905948260285865
188,0.0012250847074370963,0.527206262951584,0.0,0.7375886524822695,0.472793737048416
189,0.005965414653082979,0.7711217687455653,0.0,0.7446808510638298,0.22887823125443474
190,0.008198117962045504,0.9048031892737876,0.0,0.75177304964539,0.09519681072621243
191,0.005838774815583814,0.7566957961592858,0.0,0.75177304964539,0.24330420384071413
192,0.004342959282363945,0.725746150881311,0.0,0.75177304964539,0.27425384911868894
193,0.00471344097741444,0.8887535407506109,0.0,0.7588652482269503,0.11124645924938911
194,0.003992649088651934,0.8811087731087023,0.0,0.7588652482269503,0.11889122689129775
195,0.004414443423115366,1.0,0.05543229771999068,0.7659574468085106,0.0
196,0.007149308052594616,0.9972968135413383,0.0,0.7730496453900709,0.0027031864586617854
197,0.0037979135766457173,0.9608249349731681,0.0,0.7730496453900709,0.0391750650268319
198,0.005640186160155047,0.950746863460938,0.26879696179398643,0.7801418439716312,0.04925313653906202
199,0.009058859231927174,0.9077706251330705,0.24547764164442687,0.7872340425531915,0.09222937486692948
200,0.008555636096715058,0.9115345515378417,0.8832187310663069,0.7872340425531915,0.0884654484621583
201,0.012493367480052586,0.8825408921952265,0.8520710566598013,0.7943262411347518,0.11745910780477359
202,0.010878017531847473,0.87283891072405,0.7284049555309251,0.7943262411347518,0.12716108927595
203,0.008353431907867415,0.9086147385438225,0.6425989749616384,0.7943262411347518,0.09138526145617758
204,0.009262730901513083,0.9160844318594825,0.7358584078780882,0.8014184397163121,0.08391556814051744
205,0.01598941900094797,0.8328801685971643,0.7209527724596805,0.8085106382978723,0.16711983140283565
206,0.007974746915784148,0.6556887299572083,1.0,0.8085106382978723,0.3443112700427918
207,0.014703657806699133,0.5975749328143323,0.6592204539717335,0.8156028368794326,0.4024250671856677
208,0.018526288105207733,0.5948245043639976,0.5236479930832816,0.8226950354609929,0.4051754956360024
209,0.019478030520305056,0.6271663976006436,0.5070987264655817,0.8297872340425532,0.37283360239935637
210,0.02132582935713534,0.6284795044246441,0.3807805706118931,0.8368794326241135,0.37152049557535594
211,0.020233927564933696,0.6787340334720398,0.5597514767999123,0.8368794326241135,0.3212659665279602
212,0.024190275239790116,0.9304086879499036,0.749134401950526,0.8439716312056738,0.06959131205009643
213,0.028646206235429683,1.0,0.5413784657568709,0.851063829787234,0.0
214,0.03307110858354956,1.0,0.5990408287314475,0.8581560283687943,0.0
215,0.03847676360861052,1.0,0.8244650874282466,0.8652482269503546,0.0
216,0.04292577218479676,1.0,0.7948259664209981,0.8723404255319149,0.0
217,0.05660214742657721,1.0,0.5563791618874352,0.8794326241134752,0.0
218,0.07443413361819207,0.9539330875765768,0.27540899328149904,0.8865248226950354,0.046066912423423256
219,0.07348749669383436,0.8684142451062612,0.8906086301442381,0.8865248226950354,0.13158575489373878
220,0.07845169346634451,0.8583476114965679,0.09122086314759023,0.8936170212765957,0.14165238850343212
221,0.10041838085171684,0.814504186921124,0.16847067465956156,0.900709219858156,0.18549581307887592
222,0.08294519071643347,0.5765550009853779,0.29697095281874303,0.900709219858156,0.42344499901462207
223,0.07678930681302598,0.5817464187724692,0.12326913933526737,0.900709219858156,0.41825358122753076
224,0.07634675081806008,0.6905718423337802,0.0,0.900709219858156,0.3094281576662198
225,0.06183319925360897,0.6132872553799456,0.11060333392192856,0.900709219858156,0.3867127446200544
226,0.05825271392537501,0.633818617146072,0.0,0.900709219858156,0.36618138285392804
227,0.06624958835689543,0.7948774228118016,0.25098757990432696,0.9078014184397163,0.20512257718819843
228,0.07136840054945204,0.8214079531765244,0.14358050444439086,0.9148936170212766,0.1785920468234756
229,0.07247929499915051,0.8293886883907127,0.0,0.9219858156028369,0.17061131160928733
230,0.07095273534714941,0.8291576638960739,0.0,0.9219858156028369,0.17084233610392607
231,0.07182535167831616,1.0,0.0,0.9290780141843972,0.0
232,0.0814456489473292,1.0,0.0,0.9361702127659575,0.0
233,0.07245827361285384,0.9336265843878854,0.0,0.9361702127659575,0.0663734156121146
234,0.06616189646247395,0.921614913216878,0.033292361160938956,0.9361702127659575,0.07838508678312192
235,0.06112436748855665,0.9145155281839017,0.2102272514069827,0.9361702127659575,0.08548447181609826
236,0.05670600022478922,0.9094617093804092,0.2015672309499446,0.9361702127659575,0.09053829061959083
237,0.05914953238019205,0.897883270641332,0.0,0.9432624113475178,0.102116729358668
238,0.0740083444650751,0.7900349261397783,0.7939999335127099,0.950354609929078,0.2099650738602217
239,0.07958603936314623,0.8138009014131347,0.5562825381442594,0.9574468085106383,0.18619909858686534
240,0.08748831882244734,0.8436973434297497,0.540651727573473,0.9645390070921985,0.15630265657025033
241,0.07234189440007754,0.7329903670912964,0.571793325703734,0.9645390070921985,0.2670096329087036
242,0.08701153934664863,0.7195685809844048,0.0,0.9716312056737588,0.28043141901559526
243,0.06654907700396906,0.5260907428827688,0.0,0.9716312056737588,0.4739092571172312
244,0.06372650061754004,0.6090608189593225,0.0,0.9716312056737588,0.3909391810406775
245,0.07835313145585798,0.5377158904081767,0.0,0.9787234042553191,0.46228410959182326
246,0.07420196400104362,0.5573905473163513,0.0,0.9787234042553191,0.4426094526836487
247,0.07945325498257061,0.6119639394636831,0.0,0.9858156028368794,0.38803606053631695
248,0.09034064865671165,0.6444182977444322,0.0,0.9929078014184397,0.3555817022555679
249,0.10300103053774567,0.8612839724476432,0.0,1.0,0.13871602755235676
