t,O,R,I,S,demand
50,0.17928576811907646,0.1251949123560958,0.1006732094048713,0.2184619040275091,0.1864339645727014
51,0.17791175761440353,0.14369053603536186,0.08808183135025241,0.22314289669042142,0.2482563949967963
52,0.20630045859156215,0.14602235275597075,0.08338646114315203,0.22336268784859456,0.16416168691365798
53,0.19272407330582927,0.11391454951440905,0.04394548835356903,0.2239303135964182,0.16522185213101542
54,0.2195339037277561,0.06730002541771418,0.07340457819171806,0.22969407306055276,0.1685859876126247
55,0.25357663415561693,0.09716334100170854,0.07790644839686169,0.23240636045956575,0.1301411393077275
56,0.299033187780991,0.07414119929114038,0.08436573243422779,0.23287364046463632,0.13794909420170526
57,0.3186914709220867,0.052299102280604304,0.06202107958961147,0.23536327921712388,0.15524282299308437
58,0.3367695118569628,0.03544298100442389,0.05644161688548368,0.23536327921712388,0.157144939994353
59,0.370490056461953,0.04734100831679178,0.08377016026038057,0.23536327921712388,0.10409361884575176
60,0.33881887162918967,0.05870024193048606,0.07334558441214546,0.24497634966181878,0.07892015479630721
61,0.36718207270745845,0.007040981043839434,0.03933830064168174,0.24535120207093025,0.0661478128998425
62,0.3751681241546628,0.0,0.048421769939679775,0.25145360761798485,0.053117018589065985
63,0.358594947465621,0.00011792921798914335,0.038544618332933524,0.25977401233589575,0.0
64,0.3742546749017449,0.03750158802692671,0.03196382710663911,0.25977401233589575,0.0
65,0.3650917357992493,0.07485786443020548,0.023401493559394214,0.2637304953196309,0.0
66,0.3799601987799243,0.06724147413495707,0.015863103550146612,0.27795386806402844,0.026981619706093515
67,0.4180376842706385,0.1118967200067823,0.00024356829244103712,0.2899334067981621,0.11411091887129464
68,0.44237808051676264,0.13281511114812838,0.023550151530868476,0.3137709293381985,0.10382080178876563
69,0.40052779746969713,0.13206395019622985,0.004615974043924084,0.3309131561759228,0.030231230477422953
70,0.42222426910723715,0.09896694775297998,0.0,0.3381819346513142,0.09411081596301005
71,0.4107202788814251,0.07896219024908535,0.0,0.3509428759657478,0.031980379617093165
72,0.41011021174716505,0.11888739239172619,0.0,0.3615930240235554,0.06448639120051612
73,0.39386241590147586,0.16907757484854125,0.0,0.37369836210354457,0.01628338085880434
74,0.43163718043431143,0.1284476022828227,0.0,0.3815459234256965,0.012317799999452234
75,0.4697495225288773,0.1509476005544117,0.0,0.39985632395930826,0.00027339602191979467
76,0.49322528319895775,0.1412737648867206,0.0,0.41285203813827137,0.06154818828203707
77,0.48819114824761456,0.17432202314159018,0.0,0.4189433680309804,0.03246844391747079
78,0.4864645557386545,0.1766980619118722,0.0,0.4189433680309804,0.02575273488550285
79,0.4736130630185224,0.10348181057536487,0.0,0.4319607767796572,0.029001957384188967
80,0.4463540856454657,0.11265832745884508,0.0,0.4513936651775491,0.07026281846359943
81,0.4413643458339056,0.07293909514357289,0.0,0.46600633254366736,0.07281551972829958
82,0.43394429628856707,0.034600791570958855,0.0032848025553870175,0.4757429168935228,0.08377008322429524
83,0.4640548535972089,0.04060841346944022,0.019290441284280285,0.475844702981626,0.08542302214293684
84,0.47489006407718504,0.03712545408511059,0.012001756919890208,0.4822037881075927,0.09449722113361717
85,0.48944217595635253,0.015189540183503825,0.02800976669136617,0.49052309991995224,0.09319411748897269
86,0.4858398480692899,0.0,0.02376298783050356,0.4996596974785012,0.12866986041872905
87,0.52103688045308,0.0,0.06316474063502382,0.5131112956899744,0.12774330581221732
88,0.5569408231544251,0.0,0.0586921002107293,0.5242527120332438,0.12210200828799009
89,0.5317371771834091,0.0,0.050173775753957504,0.5466496674660111,0.12805277791766426
90,0.5201216507164158,0.029114895389576567,0.04428108660783784,0.5587231689189825,0.1241722912747675
91,0.5386796758287006,0.004182985033788222,0.0564705450349844,0.5662797164278577,0.04847800788906036
92,0.5335065956562194,0.018074611196914336,0.09850065850966395,0.5881476503708502,0.0519781165416026
93,0.5535322638215247,0.0,0.0838517400945254,0.5989762704226725,0.03932485515735536
94,0.5854520577692749,0.007049597342159819,0.11029267239056115,0.6077507315811944,0.001802704611166319
95,0.5918202641613461,0.05654187746732686,0.1467932800223385,0.6147889281628054,0.0
96,0.5914741483010721,0.0415641863550551,0.1462064058795568,0.6271595325888485,0.021922616068697928
97,0.623336980058285,0.08675370724852782,0.10925473651307764,0.6283671505608688,0.0
98,0.6331098822776953,0.04128532198901258,0.1287057031629494,0.6412250661096138,0.0
99,0.6446119824909108,0.011712125068917945,0.15253296602876104,0.6412250661096138,0.0
100,0.6707419209560398,0.03513410991194832,0.1352205529705828,0.6412250661096138,0.049663398087889
101,0.6949976762315062,0.024868633645371507,0.15083434698491846,0.6412250661096138,0.09018505620853699
102,0.6635614722423893,0.0,0.14052421489803762,0.6412250661096138,0.15094735733713247
103,0.6723985425073976,0.05877007086210417,0.11732449565836987,0.6412250661096138,0.2654607802273596
104,0.6686358638160631,0.08608683593958244,0.1411336171967275,0.6412250661096138,0.28646006484240166
105,0.6644944366240086,0.09432650762346095,0.13799053202145758,0.6412250661096138,0.4446994611160863
106,0.6652793194048253,0.12844596483027948,0.13113130404928022,0.6412250661096138,0.529298152775077
107,0.6982264223048918,0.135736887943404,0.12098480506946795,0.6412250661096138,0.48288028288454216
108,0.6905070245475593,0.11385814317806886,0.12341966355284105,0.6412250661096138,0.5818521527656142
109,0.7289498474279689,0.10002115644218623,0.12358949699688006,0.6412250661096138,0.6428930006893749
110,0.7233656230079654,0.15842296276841306,0.13406550729334696,0.6412250661096138,0.700784727779097
111,0.7080012369985587,0.18765923002936802,0.10855034377573154,0.6412250661096138,0.6652126999910697
112,0.6960641233574651,0.1829775219861094,0.11496026807173092,0.6412250661096138,0.7106860780212079
113,0.7227009015089275,0.21712206828013692,0.12372711626290235,0.6412250661096138,0.7153581976429116
114,0.6969311151667834,0.2593740720304999,0.15160100402314447,0.6412250661096138,0.8144576462145955
115,0.684725324593137,0.2063914071862024,0.15532136125005688,0.6412250661096138,0.8568096692018655
116,0.6546484678955148,0.2527669796863382,0.15623549174225146,0.6412250661096138,0.8523908837241836
117,0.6752312225114856,0.2382002060240359,0.19985188395932163,0.6412250661096138,0.9264745848221166
118,0.7113135378745388,0.3047891498714119,0.21159518676021807,0.6412250661096138,0.9562370321625235
119,0.7167015319791149,0.319241202005479,0.23926855868761948,0.6412250661096138,0.9733663026816382
120,0.6998709587970641,0.36345549295075363,0.23429190711445344,0.6476665579190666,1.0
121,0.7038707002322298,0.3825222691645722,0.22046692103463736,0.6631269596363745,1.0
122,0.7132891317345221,0.4028737863890475,0.22034814692227556,0.6916759722296872,1.0
123,0.6991507387274026,0.4465158865856096,0.2614715794521525,0.7100629132813212,0.9666564522270181
124,0.7002406190370127,0.4359269240423249,0.2899309345617554,0.7294463825398921,0.9594363315425074
125,0.688394760541554,0.4754886144510707,0.3395842072770165,0.7298222222029728,0.9518663152826347
126,0.6903017772627026,0.45977570054438177,0.38491428980721376,0.7568318790900184,0.9615643640651124
127,0.7325199167033222,0.5116438150185723,0.3522953578049279,0.770306850167832,0.8973302142247801
128,0.7296944789862638,0.5241067238639957,0.3773992715435278,0.7809030598981284,0.8346912407633642
129,0.7374278576831753,0.5442524228901522,0.3746252865748622,0.7998509118158367,0.8358800358342962
130,0.7861936281159394,0.5594196093039134,0.38298140377041084,0.8103691332936935,0.8055551601434887
131,0.7852420790403944,0.597327329284426,0.4101689898900541,0.8294673281681999,0.7905338022644584
132,0.7612383800754189,0.6079155472176229,0.4311808383494428,0.8396523830501018,0.8116688708001287
133,0.7647546606757788,0.6526973468867185,0.4982813623051299,0.8512169169962536,0.8881920414148449
134,0.817154768333171,0.6387804703863914,0.504073157954901,0.8685657691241786,0.8805631727552107
135,0.8364479386949443,0.6540762432414748,0.532547400255182,0.8685657691241786,0.8670316779710997
136,0.8433800130531561,0.6682187297848401,0.5365715739052264,0.8685657691241786,0.8870697282440057
137,0.8629591541455146,0.666155608537838,0.5655254911000879,0.871392380184478,0.9586607541942821
138,0.8599684182961642,0.6691232505982948,0.5877976206968402,0.871392380184478,0.9164148573939772
139,0.8865302075793591,0.6780673639228657,0.5758379707860283,0.871392380184478,0.9026998582036597
140,0.8854208070378156,0.6655444677989919,0.5800047644726909,0.871392380184478,0.8390401833268086
141,0.8927964103076316,0.6555070648918856,0.6017559076097982,0.871392380184478,0.8633681904378707
142,0.8851203794148242,0.6902055332332901,0.6457306064843096,0.871392380184478,0.9000795730407797
143,0.9231772274286549,0.7354817083557379,0.6763386085503589,0.871392380184478,0.85830815717574
144,0.9694625479515852,0.7537516438741982,0.6753630045095259,0.871392380184478,0.8563398445429503
145,1.0,0.7243857293038796,0.6777144174516312,0.871392380184478,0.816085611473257
146,1.0,0.7685447340146259,0.6956577265334563,0.871392380184478,0.7039412089241361
147,0.9916949048723611,0.7505902454601936,0.6904810552673919,0.871392380184478,0.7384706583295727
148,0.9773614928705568,0.7486381932719217,0.7079723272257005,0.871392380184478,0.6448909459376463
149,0.9781690997343601,0.7644332426552825,0.7214008633321652,0.871392380184478,0.7006484679119803
150,0.9880311862379934,0.7525753273809188,0.7454609456706651,0.871392380184478,0.7204625083483783
151,1.0,0.7537806402441889,0.7597566163764556,0.871392380184478,0.7200665019027724
152,0.988114071590525,0.7848102986384169,0.7619731287548946,0.871392380184478,0.7542993034443013
153,0.9977627747294412,0.7524206573663943,0.7725549506306948,0.871392380184478,0.8484059728684105
154,1.0,0.7828061338424508,0.7669414693461086,0.871392380184478,0.803107741194012
155,1.0,0.7907081546032033,0.771912430751203,0.871392380184478,0.8445240117301077
156,0.9930301158244986,0.8053785923864712,0.7664110118502256,0.871392380184478,0.84374733366973
157,1.0,0.8055881184350532,0.7681723032561183,0.871392380184478,0.7903216835531407
158,1.0,0.8179182765135319,0.7728018591692977,0.871392380184478,0.816251561600032
159,1.0,0.8419356255409979,0.7813873956032071,0.871392380184478,0.72642144110047
160,1.0,0.8818099670535064,0.7663446705261713,0.871392380184478,0.6674790524982762
161,1.0,0.9000108388110676,0.7880126983014338,0.871392380184478,0.7172057406172052
162,1.0,0.8835171425434637,0.7589341669784773,0.871392380184478,0.6645083562834078
163,0.9994344128173768,0.9057357055366531,0.7633042032872891,0.871392380184478,0.6807178574158208
164,1.0,0.881417951814191,0.7817228053228855,0.871392380184478,0.6843053671570509
165,0.9820805314055162,0.8479496956889432,0.788123751262198,0.871392380184478,0.6050849199608328
166,1.0,0.843231853447838,0.8080571767090579,0.871392380184478,0.5989642275722895
167,0.984798388508747,0.8829630775561581,0.8201753163350954,0.871392380184478,0.5933145698580559
168,0.9403849523345907,0.9513703995776439,0.836403974843233,0.871392380184478,0.6357773080512453
169,0.9569717784226055,0.9648982853901599,0.8568444618835624,0.871392380184478,0.6249464124329188
170,0.9453496051901933,0.9807411714009695,0.8852289692347798,0.871392380184478,0.6094430009046691
171,0.9622274048655287,0.9885168625355232,0.8652254671356919,0.871392380184478,0.5936840340819126
172,1.0,1.0,0.8609238036409541,0.871392380184478,0.586316115045907
173,1.0,1.0,0.8961082237589743,0.871392380184478,0.5612925604217364
174,0.9771879714902445,1.0,0.9057937669152815,0.8755227464501733,0.5324129297966009
175,1.0,0.9995487276589022,0.9149193954804908,0.8755227464501733,0.464825349692477
176,1.0,1.0,0.907457578073393,0.8755227464501733,0.4901387161362862
177,1.0,1.0,0.9054327062212156,0.8755227464501733,0.49230089906624713
178,1.0,1.0,0.9007661259591452,0.8755227464501733,0.4875920072878439
179,0.9821182557682857,1.0,0.8965091294185421,0.8755227464501733,0.49164955852655334
180,0.9975599231819993,0.9976535310620083,0.8933337712814623,0.8793372175255796,0.5759359866816983
181,0.9956961710725036,1.0,0.8908566067675671,0.8958942345459237,0.6830597278961772
182,1.0,1.0,0.8853567230015279,0.902803630811921,0.7991965859638211
183,0.9792808231146733,1.0,0.8957071649314677,0.902803630811921,0.9040569063453662
184,0.98439264439075,1.0,0.9146770698188567,0.902803630811921,0.9904236778264504
185,0.9925290506507921,1.0,0.9051170935562043,0.902803630811921,1.0
186,0.9714947198011425,0.9884811064784935,0.8860403024706291,0.9065472390388751,1.0
187,0.9770232381048066,1.0,0.8960490905922521,0.9065472390388751,1.0
188,0.9860736627396081,0.9846764466381526,0.8683463844153225,0.9065472390388751,0.9977918797861579
189,0.993325616751155,1.0,0.8757891264556951,0.9134157079710005,1.0
190,1.0,0.9753395498098528,0.8745231423948715,0.9134157079710005,1.0
191,1.0,0.9843142458136016,0.9112204827938772,0.9134157079710005,1.0
192,1.0,0.9661201533333966,0.8978721733603523,0.9134157079710005,1.0
193,1.0,0.9710342402452494,0.8755794133549166,0.9134157079710005,1.0
194,1.0,0.9826835552322104,0.864074127223255,0.9134157079710005,1.0
195,1.0,0.9595968426706349,0.8626329932195567,0.9134157079710005,1.0
196,1.0,0.9875430541971013,0.8796069942429328,0.9146973880005356,1.0
197,1.0,0.9674022952864407,0.9006962969220244,0.9183231703785059,1.0
198,1.0,0.9617705082131794,0.8878860304388724,0.9186450031043767,1.0
199,1.0,0.9662846850625226,0.8832216190195906,0.9247163920510756,1.0
200,0.9851108280072942,0.9785939686509553,0.8778417592955152,0.9247163920510756,1.0
201,0.9876464970052888,1.0,0.9232329550187978,0.9247163920510756,1.0
202,0.9976962650848178,0.9827834869154256,0.9312884425345478,0.9247163920510756,1.0
203,0.9923231597851767,0.9364960261629794,0.9300466300089646,0.9382988107672492,1.0
204,1.0,0.9926609607045408,0.9450879174398803,0.9385342800950895,1.0
205,1.0,1.0,0.9265715939960828,0.9437618600716987,1.0
206,1.0,1.0,0.9290289004791662,0.9437618600716987,1.0
207,0.9993109748841758,0.9611275615246399,0.9363556986606812,0.9437618600716987,1.0
208,1.0,0.9504803707827625,0.9443407494824575,0.9627044495566882,1.0
209,0.9747767051185882,0.9679594778720529,0.9453081699958873,0.9691638300567426,0.9649625318443138
210,0.9874842859138957,0.9202149720089747,0.9516459121443341,0.9691638300567426,1.0
211,1.0,0.8823836409873594,0.9731368315290361,0.9691638300567426,1.0
212,1.0,0.8729561719839618,0.9548658827078377,0.9691638300567426,1.0
213,0.9950123510674936,0.8606261834898841,0.9514568550215988,0.9691638300567426,1.0
214,0.9989332190715514,0.8699439771754296,0.9883857865488651,0.9691638300567426,1.0
215,0.9893813765307511,0.8776627909319333,1.0,0.9709807989078534,1.0
216,0.9658828317343001,0.8636589213955723,1.0,0.9709807989078534,1.0
217,0.9556174541422491,0.8675280818546783,1.0,0.9709807989078534,1.0
218,0.9317454157424447,0.8003061053953271,1.0,0.9714610390448042,1.0
219,0.9413359917404707,0.8031373200265634,1.0,0.9714610390448042,1.0
220,0.9586278602470981,0.8087802818596243,1.0,0.9720152768540268,1.0
221,0.9856808363972099,0.8394547845439144,0.9999511713503401,0.9720152768540268,1.0
222,0.9939171231078272,0.8504523342037236,1.0,0.9720152768540268,0.9530971729998515
223,0.9807359196790296,0.8535823127751203,0.9951289576802352,0.9720152768540268,1.0
224,0.9996999074783707,0.8596631164835618,0.9999467728083,0.9722555814849958,1.0
225,1.0,0.8448794287154573,0.9735887172735368,0.9771128672132003,1.0
226,1.0,0.8756633672504546,0.9687920528912818,0.9879595325759052,1.0
227,1.0,0.8848285956449777,0.9778523830564064,0.9879595325759052,1.0
228,0.9810920799377391,0.8813685752751473,0.9818534016530303,0.9879595325759052,1.0
229,0.9808085568050914,0.9049505161076854,1.0,0.9918731763905908,1.0
230,0.9886046100879171,0.882981984636384,0.993136888117124,0.9918731763905908,0.9994582058758713
231,0.9965497216094131,0.8996857039406617,1.0,0.9918731763905908,0.97889501455378
232,0.9858371187033234,0.8741327684020458,1.0,0.9918731763905908,0.9440274365849649
233,0.9846444419542049,0.8452900407150328,1.0,0.9978384019303312,1.0
234,1.0,0.7966648622398245,1.0,0.9978384019303312,1.0
235,0.9951625782294286,0.8155452006436856,0.9779763889484725,0.9978384019303312,0.970365744444109
236,0.9691356209774857,0.7832144042380216,0.9816473600719975,0.9978384019303312,1.0
237,0.949998729325978,0.7759483504787408,0.9675486291411892,1.0,1.0
238,0.9479334062221769,0.773758479499296,0.9538840956343456,1.0,0.992105603625853
239,0.9444694656322032,0.7513100926887147,0.9381400755560173,1.0,1.0
